lat,lon,popup_text,popup_link
46.012840,-112.535583, Butte Montana - 1979 - John Harrington - Accordion, JH-Fishers.mp3 
39.952583,-75.165222, Philadelphia - Pennsylvania - 1983 - Máire Ní Chatasaigh - Harp
45.67508,-89.461656, Oneida County - Wisconsin - 1937 - Leizime Bruscoe - Fiddle, LB-Fishers.mp3
37.371009827,-80.866500854, Glen Lyn - Giles County - Virginia - 1967 - Henry Reed - Harmonica, HR-Fishers.mp3
40.405330658,-74.127563477, Middletown New Jersey - 1968 - Ed McDermott - Fiddle
40.714550018,-74.007141113, New York - 1991 - Eileen Ivers and John Whelan - Accordion and Fiddle
52.129283905,-9.238881111, Lisheen Co. Kerry Éire - 1947 - Dennis Murphy - Fiddle
37.9827374,-120.3351787, Columbia - Tuolome County - California - 1937 - Aaron Morgan - Fiddle
